datetime,ipaddress,userid,handle,cookieid,event,params
12/9/2014 15:35,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=51438&qa_1=getting-a-files-mime-typ...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:36,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=search&q=android	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:36,136.142.238.14,1,ezegarra,NULL,search,"query=android	start=0"
12/9/2014 15:36,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=unanswered	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:36,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=67275&qa_1=reading-from-zipinputstr...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:36,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=67275&qa_1=reading-from-zipinputstr...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=unanswered	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=66455&qa_1=there-easy-change-behavi...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=66455&qa_1=there-easy-change-behavi...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=unanswered	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=66446&qa_1=what-is-the-best-opengl-...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=66446&qa_1=what-is-the-best-opengl-...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=unanswered	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=66423&qa_1=servlet-determine-data-p...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=66423&qa_1=servlet-determine-data-p...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=unanswered	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags&start=30	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags&start=60	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:37,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags&start=90	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:38,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tag&qa_1=code-coverage	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:38,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=39329&qa_1=what-is-your-favourite-c...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:38,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=39329&qa_1=what-is-your-favourite-c...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:38,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tag&qa_1=code-coverage	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:38,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=4080&qa_1=what-code-analysis-tools-...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:38,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=4080&qa_1=what-code-analysis-tools-...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:38,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tag&qa_1=code-coverage	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:38,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=2092&qa_1=how-to-get-started-writin...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:38,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=2092&qa_1=how-to-get-started-writin...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:38,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tag&qa_1=code-coverage	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&start=480	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&start=420	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&start=400	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=20127&qa_1=virtual-machine-optimiza...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=20127&qa_1=virtual-machine-optimiza...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&start=400	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=20034&qa_1=is-project-darkstar-real...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=20034&qa_1=is-project-darkstar-real...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&start=400	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=20003&qa_1=repository-layout-for-la...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=20003&qa_1=repository-layout-for-la...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:39,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&start=400	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:40,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:40,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags&start=30	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:40,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tag&qa_1=templates	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:40,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=36347&qa_1=what-are-the-differences...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:40,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=36347&qa_1=what-are-the-differences...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:40,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tag&qa_1=templates	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:40,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=35507&qa_1=changing-default-file-st...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:40,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=35507&qa_1=changing-default-file-st...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:41,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tag&qa_1=templates	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:41,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=31693&qa_1=what-are-differences-bet...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:41,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=31693&qa_1=what-are-differences-bet...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:41,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tag&qa_1=templates	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:41,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=unanswered	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:41,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=unanswered&by=selected	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:42,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=66455&qa_1=there-easy-change-behavi...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:42,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=66455&qa_1=there-easy-change-behavi...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:42,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=unanswered&by=selected	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:42,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=64989&qa_1=thread-dumps-containing-...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:42,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=64989&qa_1=thread-dumps-containing-...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:42,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=unanswered&by=selected	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:42,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:42,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=65150&qa_1=java-open-source-workflo...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:42,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=65150&qa_1=java-open-source-workflo...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:43,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:43,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=65010&qa_1=gcj-gnu-compiler-for-jav...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:43,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=65010&qa_1=gcj-gnu-compiler-for-jav...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=search&q=junit	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,search,"query=junit	start=0"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags&start=30	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags&start=60	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags&start=90	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags&start=120	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags&start=150	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags&start=120	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags&start=90	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags&start=60	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags&start=30	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=tags	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:44,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&state=edi...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&state=edi...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&state=edi...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&state=edi...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,q_edit,"postid=6658	title=Junit vs TestNG	content=<p>  At work we are currently still us...	format=html	text=At work we are currently still using J...	tags=java,testing,junit,comparison	extra=	name=	oldquestion=array(72)	silent=	oldtitle=Junit vs TestNG	oldcontent=<p>  At work we are currently still us...	oldformat=html	oldtags=java,testing,junit	titlechanged=	contentchanged=	tagschanged=1"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:45,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:46,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:46,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&sort=hot	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:46,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=40471&qa_1=differences-between-hash...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:46,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=40471&qa_1=differences-between-hash...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:46,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&sort=hot	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:46,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=41107&qa_1=how-to-generate-a-random...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:46,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=41107&qa_1=how-to-generate-a-random...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:46,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&sort=hot	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:46,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=29426&qa_1=best-gui-designer-for-ec...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:46,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=29426&qa_1=best-gui-designer-for-ec...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:46,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&sort=hot	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:46,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=37335&qa_1=with-outofmemoryerror-ja...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:46,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=37335&qa_1=with-outofmemoryerror-ja...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:47,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&sort=hot	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:47,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&sort=votes	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:47,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&sort=hot	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:48,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=questions&sort=answers	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:48,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=15496&qa_1=hidden-features-of-java	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:48,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=15496&qa_1=hidden-features-of-java	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:49,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=search&q=sql	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:49,136.142.238.14,1,ezegarra,NULL,search,"query=sql	start=0"
12/9/2014 15:49,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6765&qa_1=java-sql-server-a-viable-...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:49,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6765&qa_1=java-sql-server-a-viable-...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:49,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=search&q=sql	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:49,136.142.238.14,1,ezegarra,NULL,search,"query=sql	start=0"
12/9/2014 15:49,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=41233&qa_1=java-and-sqlite&show=593...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:49,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=41233&qa_1=java-and-sqlite&show=593...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:49,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=search&q=sql	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:49,136.142.238.14,1,ezegarra,NULL,search,"query=sql	start=0"
12/9/2014 15:50,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=search&q=java+aop	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:50,136.142.238.14,1,ezegarra,NULL,search,"query=java aop	start=0"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:51,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6682&qa_1=where-can-find-good-tutor...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:52,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=search&q=java+file+io	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:52,136.142.238.14,1,ezegarra,NULL,search,"query=java file io	start=0"
12/9/2014 15:52,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=9913&qa_1=java-file-io-compendium&s...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:52,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=9913&qa_1=java-file-io-compendium&s...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:54,136.142.238.14,1,ezegarra,NULL,page_enter,"params=	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:54,136.142.238.14,1,ezegarra,NULL,page_enter,"params=	path=/~ezegarra/microprobe4/index.php"
12/9/2014 15:54,136.142.238.14,1,ezegarra,NULL,a_post,"postid=17672937	parentid=9913	parent=array(45)	content=<p>  From a previous project I worked ...	format=html	text=From a previous project I worked on, I...	categoryid=	name=	notify=1	email="
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=search&q=coverage	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,search,"query=coverage	start=0"
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=2092&qa_1=how-to-get-started-writin...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=2092&qa_1=how-to-get-started-writin...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=search&q=coverage	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,search,"query=coverage	start=0"
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=39329&qa_1=what-is-your-favourite-c...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=39329&qa_1=what-is-your-favourite-c...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=search&q=coverage	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,search,"query=coverage	start=0"
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=4080&qa_1=what-code-analysis-tools-...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=4080&qa_1=what-code-analysis-tools-...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=search&q=coverage	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:10,136.142.238.14,1,ezegarra,NULL,search,"query=coverage	start=0"
12/9/2014 17:11,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=search&q=junit	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:11,136.142.238.14,1,ezegarra,NULL,search,"query=junit	start=0"
12/9/2014 17:11,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:11,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:11,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:11,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:11,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:11,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&show=6658	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:11,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&state=edi...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:11,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&state=edi...	path=/~ezegarra/microprobe4/index.php"
12/9/2014 17:11,136.142.238.14,1,ezegarra,NULL,page_enter,"params=qa=6658&qa_1=junit-vs-testng&state=edi...	path=/~ezegarra/microprobe4/index.php"
