2014-03-16 12:42:09:0004, setup_loaddata
2014-03-16 12:42:09:0410, edge_create, Tuple[0,17,0.5880727657497782,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0425, question_create, 2106160409
2014-03-16 12:42:09:0425, edge_create, Tuple[0,18,0.09990672623542718,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0425, question_create, 145955070
2014-03-16 12:42:09:0425, edge_create, Tuple[0,19,0.795676981730971,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0425, question_create, 1278054512
2014-03-16 12:42:09:0425, edge_create, Tuple[0,20,0.7804535749645943,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0425, question_create, 525530247
2014-03-16 12:42:09:0425, edge_create, Tuple[0,21,0.683952282500644,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0425, question_create, -2061350105
2014-03-16 12:42:09:0425, edge_create, Tuple[0,22,0.2265494901729035,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0425, question_create, -1397587972
2014-03-16 12:42:09:0425, edge_create, Tuple[0,23,0.6223258317352108,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0425, question_create, -1200576581
2014-03-16 12:42:09:0425, edge_create, Tuple[0,24,0.8432091552510395,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0425, question_create, 865836241
2014-03-16 12:42:09:0425, edge_create, Tuple[0,25,0.43147815183189986,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0425, question_create, 216576160
2014-03-16 12:42:09:0441, edge_create, Tuple[0,26,0.11420078027749958,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0441, question_create, -1983385284
2014-03-16 12:42:09:0441, edge_create, Tuple[0,27,0.6109518154748829,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0441, question_create, 674881847
2014-03-16 12:42:09:0441, edge_create, Tuple[0,28,0.41054654014885816,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0441, question_create, -1494890143
2014-03-16 12:42:09:0441, edge_create, Tuple[0,29,0.7227826951110348,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0441, question_create, 260551004
2014-03-16 12:42:09:0441, edge_create, Tuple[0,30,0.014879879175018873,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0441, question_create, -249578336
2014-03-16 12:42:09:0441, edge_create, Tuple[0,31,0.1705361937527733,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0441, question_create, 30397151
2014-03-16 12:42:09:0441, edge_create, Tuple[0,32,0.595650082036917,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0441, question_create, -2048778834
2014-03-16 12:42:09:0441, edge_create, Tuple[0,33,0.368139491728524,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0441, question_create, 160934626
2014-03-16 12:42:09:0456, edge_create, Tuple[0,34,0.7441660975368847,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0456, question_create, -1295344564
2014-03-16 12:42:09:0456, edge_create, Tuple[0,35,0.991452526167184,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0456, question_create, -1434316587
2014-03-16 12:42:09:0456, edge_create, Tuple[0,36,0.836675839476263,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0456, question_create, 2144194782
2014-03-16 12:42:09:0456, edge_create, Tuple[0,37,0.6876523858648123,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0456, question_create, -255841063
2014-03-16 12:42:09:0456, edge_create, Tuple[0,38,0.1228111317670072,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0456, question_create, 2061632785
2014-03-16 12:42:09:0456, edge_create, Tuple[0,39,0.24513493775416018,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0456, question_create, -1330172904
2014-03-16 12:42:09:0456, edge_create, Tuple[0,40,0.8373915524961802,1,0.0,1394944928082,1394944928082]
2014-03-16 12:42:09:0503, setup_resizewin
2014-03-16 12:42:10:0408, diag_itementered, id=4922, type=1
2014-03-16 12:42:10:0470, diag_itemexited, id=4922, type=1
2014-03-16 12:42:13:0310, list_mouseentered, 2968
2014-03-16 12:42:13:0434, list_mouseexited
