2014-03-22 05:28:09:0164, setup_loaddata
2014-03-22 05:28:09:0601, edge_create, Tuple[0,33,0.536401143612038,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0601, question_create, 1378001150
2014-03-22 05:28:09:0601, edge_create, Tuple[0,34,0.2737989222414302,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0601, question_create, 1727837501
2014-03-22 05:28:09:0601, edge_create, Tuple[0,35,0.9712562875220596,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0601, question_create, 1678081626
2014-03-22 05:28:09:0601, edge_create, Tuple[0,36,0.5161604011435961,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0601, question_create, 830641757
2014-03-22 05:28:09:0601, edge_create, Tuple[0,37,0.32232102633182436,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0601, question_create, -1395062896
2014-03-22 05:28:09:0601, edge_create, Tuple[0,38,0.01942753675986475,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0601, question_create, -2076870104
2014-03-22 05:28:09:0601, edge_create, Tuple[0,39,0.16064123760665328,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0601, question_create, 143819816
2014-03-22 05:28:09:0601, edge_create, Tuple[0,40,0.7652074824233962,1,0.0,1395480488242,1395480488242]
2014-03-22 05:28:09:0679, setup_resizewin
2014-03-22 05:28:10:0584, diag_itementered, id=4149, type=1
2014-03-22 05:28:10:0646, diag_itemexited, id=4149, type=1
2014-03-22 05:28:10:0646, diag_itementered, id=382, type=1
2014-03-22 05:28:10:0709, diag_itemexited, id=382, type=1
2014-03-22 05:28:10:0709, diag_itementered, id=5078, type=1
2014-03-22 05:28:10:0833, diag_itemexited, id=5078, type=1
