2014-03-22 05:34:44:0927, setup_loaddata
2014-03-22 05:34:45:0317, edge_create, Tuple[0,26,0.31949661111232774,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0317, question_create, 1581327901
2014-03-22 05:34:45:0317, edge_create, Tuple[0,27,0.3895227312587082,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0317, question_create, -204316743
2014-03-22 05:34:45:0317, edge_create, Tuple[0,28,0.36674167297988747,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0317, question_create, -2091534189
2014-03-22 05:34:45:0317, edge_create, Tuple[0,29,0.5607469969198863,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0317, question_create, -1472240017
2014-03-22 05:34:45:0317, edge_create, Tuple[0,30,0.12844033702117874,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0317, question_create, -671314945
2014-03-22 05:34:45:0317, edge_create, Tuple[0,31,0.693341000837928,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0317, question_create, -1166340003
2014-03-22 05:34:45:0317, edge_create, Tuple[0,32,0.8712664759254144,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0317, question_create, 46586826
2014-03-22 05:34:45:0317, edge_create, Tuple[0,33,0.5015320863962014,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0317, question_create, -417204756
2014-03-22 05:34:45:0333, edge_create, Tuple[0,34,0.8435761692609244,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0333, question_create, -576268547
2014-03-22 05:34:45:0333, edge_create, Tuple[0,35,0.9030250531566647,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0333, question_create, 1800961389
2014-03-22 05:34:45:0333, edge_create, Tuple[0,36,0.12899179758217505,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0333, question_create, 496877429
2014-03-22 05:34:45:0333, edge_create, Tuple[0,37,0.1467629743931751,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0333, question_create, -1321440990
2014-03-22 05:34:45:0333, edge_create, Tuple[0,38,0.7782203579871505,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0333, question_create, -1308663803
2014-03-22 05:34:45:0333, edge_create, Tuple[0,39,0.4845350323838439,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0333, question_create, 898628044
2014-03-22 05:34:45:0333, edge_create, Tuple[0,40,0.5060432150708538,1,0.0,1395480884005,1395480884005]
2014-03-22 05:34:45:0395, setup_resizewin
