2014-11-05 01:01:53:0791, edge_create, Tuple[1,78,0.2321564761264877,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,79,0.9813680072701313,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,80,0.8903598632383191,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,81,0.4727618839966876,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,82,0.8862516373107681,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0791, edge_create, Tuple[1,83,0.6208250393872858,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,84,0.869702509623169,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,85,0.31865284420981965,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,86,0.22503762067239996,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,87,0.03916654221471261,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,88,0.9202536169024205,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,89,0.9183264603982463,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,90,0.861715038677394,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,91,0.16004115420408227,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,92,0.5377542526355967,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,93,0.08683250150268196,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,94,0.07034075809472107,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,95,0.9152792110598876,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,96,0.7701721092725263,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,97,0.8678733895351338,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,98,0.7011093945815005,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,99,0.4074430785147306,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,100,0.851910690772609,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0806, edge_create, Tuple[1,101,0.6391021642133587,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,102,0.2368977664144759,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,103,0.5382941590375745,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,104,0.5058471975152421,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,105,0.9805324854892947,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,106,0.5434709360471659,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,107,0.24566307232707474,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,108,0.6399140364046497,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,109,0.0017699798491681573,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,110,0.37844424832696966,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,111,0.8242174977437869,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,112,0.6307594827835041,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,113,0.2349068746202042,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,114,0.39303994550166743,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0822, edge_create, Tuple[1,115,0.5448796526882106,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,116,0.5090928088332627,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,117,0.5173048572443413,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,118,0.185873659004127,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,119,0.9331538097488926,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,120,0.13964061334547506,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,121,0.5121237879219669,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,122,0.9494504439455997,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,123,0.6183811834357511,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,124,0.9232098187607284,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,125,0.6443366716186449,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,126,0.3877454317365069,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,127,0.6239481780303668,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,128,0.6391749228641275,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,129,0.2661044571883273,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,130,0.8771899736379789,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,131,0.33273143109731085,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,132,0.7937755264467182,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0837, edge_create, Tuple[1,133,0.8077662871814956,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,134,0.29357897732196836,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,135,0.1325706238108143,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,136,0.2429322359623347,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,137,0.5193346327990385,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,138,0.5338605196009267,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,139,0.9233184939242731,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,140,0.9178579667994959,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,141,0.1622667083413981,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,142,0.5244645427635858,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,143,0.250024704376675,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,144,0.19756282756738797,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,145,0.6724167380268469,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,146,0.4267720640086591,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,147,0.8160682614514504,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,148,0.8444206320895832,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,149,0.3824566743058382,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,150,0.8255222612914063,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0853, edge_create, Tuple[1,151,0.5255611768121294,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,152,0.4472858242773715,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,153,0.8656850659198325,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,154,0.9173998540182755,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,155,0.006103550798379098,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,156,0.0012192149607759273,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,157,0.8430277175588208,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,158,0.1047404165235507,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,159,0.7709781588486508,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,160,0.5937022950136376,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,161,0.8811651752193934,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,162,0.9432367355460428,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,163,0.7941306209962427,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,164,0.16428884829558865,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,165,0.8021062617715008,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,166,0.09272458805737671,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0869, edge_create, Tuple[1,167,0.29178886412807714,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0884, edge_create, Tuple[1,168,0.9579643713558761,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0884, edge_create, Tuple[1,169,0.8231588094122265,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0884, edge_create, Tuple[1,170,0.7765716558984123,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0884, edge_create, Tuple[1,171,0.9313335186521703,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0884, edge_create, Tuple[1,172,0.6020528414675606,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0884, edge_create, Tuple[1,173,0.451131697676715,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0884, edge_create, Tuple[1,174,0.2678884852393685,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0884, edge_create, Tuple[1,175,0.5210383654313895,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0884, edge_create, Tuple[1,176,0.7023315032629917,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0884, edge_create, Tuple[1,177,0.06573559223414172,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0884, edge_create, Tuple[1,178,0.08972582932249273,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0900, edge_create, Tuple[1,179,0.4735584405226424,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0900, edge_create, Tuple[1,180,0.4760843483718241,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0900, edge_create, Tuple[1,181,0.9445318410995063,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0900, edge_create, Tuple[1,182,0.941618084250408,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0900, edge_create, Tuple[1,183,0.981550425918167,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0900, edge_create, Tuple[1,184,0.2181452129280218,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0900, edge_create, Tuple[1,185,0.2054125480525787,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0900, edge_create, Tuple[1,186,0.8462775715276735,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,187,0.895568543956008,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,188,0.3305519891181137,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,189,0.7724770320494142,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,190,0.6479400764207687,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,191,0.7523859636876159,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,192,0.23725348972321325,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,193,0.0073031102275979976,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,194,0.7878071556820873,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,195,0.26615104059856,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,196,0.752380927832838,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,197,0.08999421201139957,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,198,0.23222598214116352,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,199,0.8652938246276906,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,200,0.3739163156433619,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,201,0.5830163902067313,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,202,0.5356930312117331,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0915, edge_create, Tuple[1,203,0.5348574439084243,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,204,0.5341604061026526,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,205,0.8657217987569197,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,206,0.28346309474638265,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,207,0.3069359280521067,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,208,0.05422311402624125,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,209,0.2885882735959169,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,210,0.5774903630251789,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,211,0.2311584556944245,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,212,0.9218292568578996,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,213,0.9635872993090514,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,214,0.8046237204965633,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,215,0.5526672291237646,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,216,0.040053931333195014,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,217,0.08072558534848107,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,218,0.657423657174757,1,0.0,1415167223791,1415167223791]
2014-11-05 01:01:53:0931, edge_create, Tuple[1,219,0.1267945782910146,1,0.0,1415167223791,1415167223791]
