2014-03-27 12:42:05:0059, setup_loaddata
2014-03-27 12:42:25:0638, edge_create, Tuple[1,8,0.21028482098789525,4,0.0,1395895324194,1395895324194]
2014-03-27 12:42:25:0638, answer_create, 32384
2014-03-27 12:42:25:0639, edge_create, Tuple[1,9,0.6609623956961914,4,0.0,1395895324194,1395895324194]
2014-03-27 12:42:25:0639, answer_create, 32666
2014-03-27 12:42:25:0640, edge_create, Tuple[1,10,0.1457034522223607,4,0.0,1395895324194,1395895324194]
2014-03-27 12:42:25:0640, answer_create, 32716
2014-03-27 12:42:25:0641, edge_create, Tuple[1,11,0.3453640732511738,4,0.0,1395895324194,1395895324194]
2014-03-27 12:42:25:0641, answer_create, 32791
2014-03-27 12:42:25:0641, edge_create, Tuple[1,12,0.6790882050665074,4,0.0,1395895324194,1395895324194]
2014-03-27 12:42:25:0642, answer_create, 32808
2014-03-27 12:42:25:0642, edge_create, Tuple[1,13,0.4240504470816653,4,0.0,1395895324194,1395895324194]
2014-03-27 12:42:25:0642, answer_create, 32907
2014-03-27 12:42:25:0643, edge_create, Tuple[1,14,0.9346547961466055,4,0.0,1395895324194,1395895324194]
2014-03-27 12:42:25:0643, answer_create, 33552
2014-03-27 12:42:25:0644, edge_create, Tuple[1,15,0.0685157113769268,4,0.0,1395895324194,1395895324194]
2014-03-27 12:42:25:0644, answer_create, 33566
2014-03-27 12:42:25:0645, edge_create, Tuple[1,16,0.7916018548434562,4,0.0,1395895324194,1395895324194]
2014-03-27 12:42:25:0645, answer_create, 33679
2014-03-27 12:42:25:0646, edge_create, Tuple[1,17,0.02535391735795267,4,0.0,1395895324194,1395895324194]
2014-03-27 12:42:25:0646, answer_create, 248687
2014-03-27 12:42:25:0647, edge_create, Tuple[1,18,0.26417825873306544,4,0.0,1395895324194,1395895324194]
2014-03-27 12:42:25:0648, edge_create, Tuple[0,19,0.5096055575707265,1,0.0,1395895324194,1395895324194]
2014-03-27 12:42:25:0648, edge_create, Tuple[19,20,0.7061504891870447,1,0.0,1395895324194,1395895324194]
