2014-03-26 05:04:39:0872, setup_loaddata
2014-03-26 05:05:11:0954, answer_create, 8576
2014-03-26 05:05:11:0954, edge_create, Tuple[1,3,0.014576286035193786,4,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0954, answer_create, 8586
2014-03-26 05:05:11:0954, edge_create, Tuple[1,4,0.30424452733685425,4,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0954, answer_create, 8635
2014-03-26 05:05:11:0954, edge_create, Tuple[1,5,0.940527806538868,4,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0954, answer_create, 8642
2014-03-26 05:05:11:0954, edge_create, Tuple[1,6,0.3823277521535011,4,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0954, answer_create, 8967
2014-03-26 05:05:11:0954, edge_create, Tuple[1,7,0.5603845012135628,4,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0954, answer_create, 9245
2014-03-26 05:05:11:0954, edge_create, Tuple[1,8,0.6194470984185979,4,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0954, answer_create, 13367
2014-03-26 05:05:11:0954, edge_create, Tuple[1,9,0.23646358156746683,4,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0954, answer_create, 31362
2014-03-26 05:05:11:0970, edge_create, Tuple[1,10,0.26312305412050996,4,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, answer_create, 1318317
2014-03-26 05:05:11:0970, edge_create, Tuple[1,11,0.8694260608221421,4,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, answer_create, 2792809
2014-03-26 05:05:11:0970, edge_create, Tuple[1,12,0.4955393506020105,4,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, answer_create, 2792827
2014-03-26 05:05:11:0970, edge_create, Tuple[1,13,0.25822599116171796,4,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, edge_create, Tuple[0,14,0.07902630324547111,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, edge_create, Tuple[14,15,0.3037192480623909,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, edge_create, Tuple[14,16,0.9482729659586439,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, edge_create, Tuple[14,17,0.5877469422188725,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, edge_create, Tuple[14,18,0.535745974497321,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, edge_create, Tuple[14,19,0.792312068809819,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, edge_create, Tuple[14,20,0.5397405648209859,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, edge_create, Tuple[14,21,0.07703681315314559,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, edge_create, Tuple[14,22,0.6039227641323714,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, edge_create, Tuple[14,23,0.42402165860704377,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, edge_create, Tuple[14,24,0.7163059343795336,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0970, edge_create, Tuple[14,25,0.6197535212805928,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0986, edge_create, Tuple[14,26,0.43813039248840324,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0986, edge_create, Tuple[14,27,0.7716809259318966,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0986, edge_create, Tuple[14,28,0.6134923052982775,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0986, edge_create, Tuple[14,29,0.36596392663394584,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0986, edge_create, Tuple[14,30,0.4038406165263093,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0986, edge_create, Tuple[14,31,0.9418195344243351,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0986, edge_create, Tuple[14,32,0.14328888413929197,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0986, edge_create, Tuple[14,33,0.5815444947711254,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0986, edge_create, Tuple[14,34,0.06736405301708437,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0986, edge_create, Tuple[14,35,0.9540577704686324,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:11:0986, edge_create, Tuple[14,36,0.7662499040436408,1,0.0,1395824679028,1395824679028]
2014-03-26 05:05:12:0002, diag_itemclicked, id=8569, type=1
2014-03-26 05:05:18:0897, diag_itemexited, id=8569, type=1
