2014-03-20 11:16:25:0953, setup_loaddata
2014-03-20 11:16:26:0398, edge_create, Tuple[0,35,0.24445322312255213,1,0.0,1395371784981,1395371784981]
2014-03-20 11:16:26:0399, question_create, 1529738706
2014-03-20 11:16:26:0400, edge_create, Tuple[0,36,0.6944256038654751,1,0.0,1395371784981,1395371784981]
2014-03-20 11:16:26:0400, question_create, 423943078
2014-03-20 11:16:26:0401, edge_create, Tuple[0,37,0.8019391434191151,1,0.0,1395371784981,1395371784981]
2014-03-20 11:16:26:0402, question_create, 80017312
2014-03-20 11:16:26:0402, edge_create, Tuple[0,38,0.7721824334639202,1,0.0,1395371784981,1395371784981]
2014-03-20 11:16:26:0403, question_create, -2121267577
2014-03-20 11:16:26:0404, edge_create, Tuple[0,39,0.9250915578859087,1,0.0,1395371784981,1395371784981]
2014-03-20 11:16:26:0404, question_create, -682221766
2014-03-20 11:16:26:0405, edge_create, Tuple[0,40,0.3748542131440784,1,0.0,1395371784981,1395371784981]
2014-03-20 11:16:26:0479, setup_resizewin
2014-03-20 11:18:08:0697, diag_itementered, id=7779, type=1
2014-03-20 11:18:08:0743, diag_itemexited, id=7779, type=1
2014-03-20 11:18:08:0806, diag_itementered, id=8968, type=1
2014-03-20 11:18:08:0842, diag_itemexited, id=8968, type=1
2014-03-20 11:18:09:0010, diag_itementered, id=8219, type=1
2014-03-20 11:18:09:0071, diag_itemexited, id=8219, type=1
2014-03-20 11:18:09:0117, diag_itementered, id=11088, type=1
2014-03-20 11:18:09:0155, diag_itemexited, id=11088, type=1
