2014-10-01 05:27:23:0015, setup_loaddata
2014-10-01 05:27:32:0070, edge_create, Tuple[1,22,0.417652079788858,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0070, question_create, 10586
2014-10-01 05:27:32:0071, edge_create, Tuple[1,23,0.9595885855795824,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0071, question_create, 11930
2014-10-01 05:27:32:0072, edge_create, Tuple[1,24,0.9216690936564705,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0072, question_create, 12144
2014-10-01 05:27:32:0072, edge_create, Tuple[1,25,0.9895411464506599,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0073, question_create, 13225
2014-10-01 05:27:32:0073, edge_create, Tuple[1,26,0.9184249974752815,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0074, question_create, 14617
2014-10-01 05:27:32:0074, edge_create, Tuple[1,27,0.8637992710030952,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0074, question_create, 15649
2014-10-01 05:27:32:0075, edge_create, Tuple[1,28,0.4521321179046932,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0076, question_create, 15732
2014-10-01 05:27:32:0076, edge_create, Tuple[1,29,0.6798364078577377,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0077, question_create, 17944
2014-10-01 05:27:32:0077, edge_create, Tuple[1,30,0.5070727626768273,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0077, question_create, 19295
2014-10-01 05:27:32:0078, edge_create, Tuple[1,31,0.16402422071548461,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0078, question_create, 19347
2014-10-01 05:27:32:0079, edge_create, Tuple[1,32,0.9457996877133547,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0079, question_create, 19766
2014-10-01 05:27:32:0079, edge_create, Tuple[1,33,0.8563599050405222,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0080, question_create, 19838
2014-10-01 05:27:32:0080, edge_create, Tuple[1,34,0.29783578111859743,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0080, question_create, 20227
2014-10-01 05:27:32:0081, edge_create, Tuple[1,35,0.4698618188969199,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0081, question_create, 21934
2014-10-01 05:27:32:0081, edge_create, Tuple[1,36,0.3828974335455523,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0082, question_create, 22115
2014-10-01 05:27:32:0082, edge_create, Tuple[1,37,0.34935613919224606,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0082, question_create, 22409
2014-10-01 05:27:32:0083, edge_create, Tuple[1,38,0.6551967104829871,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0083, question_create, 22697
2014-10-01 05:27:32:0083, edge_create, Tuple[1,39,0.198613652875806,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0084, question_create, 23763
2014-10-01 05:27:32:0084, edge_create, Tuple[1,40,0.04429677302399404,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0084, question_create, 24596
2014-10-01 05:27:32:0085, edge_create, Tuple[1,41,0.21614315199681844,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0085, question_create, 24623
2014-10-01 05:27:32:0085, edge_create, Tuple[1,42,0.709906271769391,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0086, question_create, 25033
2014-10-01 05:27:32:0086, edge_create, Tuple[1,43,0.47157208383729177,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0086, question_create, 25552
2014-10-01 05:27:32:0087, edge_create, Tuple[1,44,0.3051254510410374,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0087, question_create, 25637
2014-10-01 05:27:32:0087, edge_create, Tuple[1,45,0.400233187027462,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0088, question_create, 25765
2014-10-01 05:27:32:0088, edge_create, Tuple[1,46,0.10285429895250808,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0088, question_create, 26458
2014-10-01 05:27:32:0089, edge_create, Tuple[1,47,0.2177441738576914,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0089, question_create, 26732
2014-10-01 05:27:32:0089, edge_create, Tuple[1,48,0.2468143524292622,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0090, question_create, 27065
2014-10-01 05:27:32:0090, edge_create, Tuple[1,49,0.5240524482483097,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0090, question_create, 27240
2014-10-01 05:27:32:0091, edge_create, Tuple[1,50,0.7710253228686285,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0091, question_create, 28301
2014-10-01 05:27:32:0091, edge_create, Tuple[1,51,0.43328513119168366,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0091, question_create, 28832
2014-10-01 05:27:32:0092, edge_create, Tuple[1,52,0.23434021895462775,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0092, question_create, 28949
2014-10-01 05:27:32:0092, edge_create, Tuple[1,53,0.9280838345127363,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0093, question_create, 29324
2014-10-01 05:27:32:0093, edge_create, Tuple[1,54,0.4501301330518672,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0093, question_create, 29516
2014-10-01 05:27:32:0094, edge_create, Tuple[1,55,0.38182742123735414,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0094, question_create, 29689
2014-10-01 05:27:32:0094, edge_create, Tuple[1,56,0.9813995779986882,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0095, question_create, 29751
2014-10-01 05:27:32:0095, edge_create, Tuple[1,57,0.04679483226423842,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0095, question_create, 31127
2014-10-01 05:27:32:0096, edge_create, Tuple[1,58,0.710105547906951,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0096, question_create, 31924
2014-10-01 05:27:32:0096, edge_create, Tuple[1,59,0.8890571930016051,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0097, question_create, 32519
2014-10-01 05:27:32:0097, edge_create, Tuple[1,60,0.7834759560138379,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0097, question_create, 32586
2014-10-01 05:27:32:0098, edge_create, Tuple[1,61,0.2205024736216048,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0098, question_create, 33262
2014-10-01 05:27:32:0098, edge_create, Tuple[1,62,0.7625268654613233,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0099, question_create, 34413
2014-10-01 05:27:32:0099, edge_create, Tuple[1,63,0.7843021171508909,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0099, question_create, 34571
2014-10-01 05:27:32:0100, edge_create, Tuple[1,64,0.5372394115964546,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0100, question_create, 35186
2014-10-01 05:27:32:0100, edge_create, Tuple[1,65,0.08236568675748646,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0101, question_create, 35785
2014-10-01 05:27:32:0102, edge_create, Tuple[1,66,0.9830786158884585,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0102, question_create, 36701
2014-10-01 05:27:32:0102, edge_create, Tuple[1,67,0.9725600376206316,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0103, question_create, 37335
2014-10-01 05:27:32:0103, edge_create, Tuple[1,68,0.8844432993272474,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0103, question_create, 37628
2014-10-01 05:27:32:0104, edge_create, Tuple[1,69,0.73098526647537,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0104, question_create, 40376
2014-10-01 05:27:32:0105, edge_create, Tuple[1,70,0.07758091726292116,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0105, question_create, 40480
2014-10-01 05:27:32:0105, edge_create, Tuple[1,71,0.5823114147133722,2,1.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0106, pattern_create, 2109443059
2014-10-01 05:27:32:0106, edge_create, Tuple[0,72,0.31946043996884943,4,0.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0109, pattern_create, 1641682794
2014-10-01 05:27:32:0110, edge_create, Tuple[0,73,0.0016297521954817817,4,0.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0111, pattern_create, -771804441
2014-10-01 05:27:32:0111, edge_create, Tuple[0,74,0.08667041115408791,4,0.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0113, pattern_create, 1796611198
2014-10-01 05:27:32:0113, edge_create, Tuple[0,75,0.12762254430916153,4,0.0,1412155642367,1412155642367]
2014-10-01 05:27:32:0142, setup_loaddata
2014-10-01 05:27:37:0372, setup_loaddata
2014-10-01 05:27:39:0930, diag_itementered, id=27065, type=1
2014-10-01 05:27:39:0962, diag_itemexited, id=27065, type=1
2014-10-01 05:27:42:0586, diag_itementered, id=25552, type=1
2014-10-01 05:27:42:0619, diag_itemexited, id=25552, type=1
2014-10-01 05:27:42:0674, diag_itementered, id=-771804441, type=0
2014-10-01 05:27:42:0715, diag_itemexited, id=-771804441, type=0
2014-10-01 05:27:42:0716, diag_itementered, id=22697, type=1
2014-10-01 05:27:42:0758, diag_itemexited, id=22697, type=1
