2014-03-22 12:25:48:0733, setup_loaddata
2014-03-22 12:25:49:0122, edge_create, Tuple[0,19,0.6620196602640323,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0123, question_create, 345029829
2014-03-22 12:25:49:0124, edge_create, Tuple[0,20,0.9161311680204421,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0125, question_create, 19022822
2014-03-22 12:25:49:0126, edge_create, Tuple[0,21,0.6266332637026907,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0127, question_create, -1869755262
2014-03-22 12:25:49:0127, edge_create, Tuple[0,22,0.8282764679396437,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0129, question_create, 1082692434
2014-03-22 12:25:49:0129, edge_create, Tuple[0,23,0.6373603934093848,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0131, question_create, 684050992
2014-03-22 12:25:49:0131, edge_create, Tuple[0,24,0.6443164818427352,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0132, question_create, -1892294909
2014-03-22 12:25:49:0133, edge_create, Tuple[0,25,0.8838415954707584,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0134, question_create, 1969377921
2014-03-22 12:25:49:0134, edge_create, Tuple[0,26,0.7985786009846676,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0135, question_create, -1546186862
2014-03-22 12:25:49:0136, edge_create, Tuple[0,27,0.4863148927482558,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0137, question_create, -1446196169
2014-03-22 12:25:49:0138, edge_create, Tuple[0,28,0.8419691325377398,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0138, question_create, 1126094375
2014-03-22 12:25:49:0139, edge_create, Tuple[0,29,0.44521276457529635,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0140, question_create, 1136717930
2014-03-22 12:25:49:0140, edge_create, Tuple[0,30,0.009299637377340964,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0141, question_create, 266899624
2014-03-22 12:25:49:0142, edge_create, Tuple[0,31,0.5238032297718711,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0142, question_create, -1050127432
2014-03-22 12:25:49:0143, edge_create, Tuple[0,32,0.5750390987910098,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0144, question_create, 391758447
2014-03-22 12:25:49:0144, edge_create, Tuple[0,33,0.4362221788719475,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0145, question_create, 1644931949
2014-03-22 12:25:49:0145, edge_create, Tuple[0,34,0.863226408296377,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0146, question_create, -1751785991
2014-03-22 12:25:49:0147, edge_create, Tuple[0,35,0.9755776995422847,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0147, question_create, -597564178
2014-03-22 12:25:49:0148, edge_create, Tuple[0,36,0.6050104873050404,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0148, question_create, -1014744098
2014-03-22 12:25:49:0149, edge_create, Tuple[0,37,0.27424495698457196,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0150, question_create, -323191563
2014-03-22 12:25:49:0150, edge_create, Tuple[0,38,0.9742818535675168,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0151, question_create, -1637728706
2014-03-22 12:25:49:0151, edge_create, Tuple[0,39,0.1560514288318705,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0152, question_create, -825992650
2014-03-22 12:25:49:0153, edge_create, Tuple[0,40,0.6728486748211722,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0153, question_create, -1541949236
2014-03-22 12:25:49:0154, edge_create, Tuple[0,41,0.3546936028590315,1,0.0,1395505547809,1395505547809]
2014-03-22 12:25:49:0242, setup_resizewin
2014-03-22 12:25:50:0201, diag_itementered, id=5328, type=1
2014-03-22 12:25:50:0257, diag_itemexited, id=5328, type=1
2014-03-22 12:25:50:0310, diag_itementered, id=382, type=1
2014-03-22 12:25:50:0363, diag_itemexited, id=382, type=1
2014-03-22 12:25:50:0410, diag_itementered, id=10980, type=1
2014-03-22 12:25:50:0458, diag_itemexited, id=10980, type=1
2014-03-22 12:26:02:0946, list_mouseentered, 8968
2014-03-22 12:26:03:0160, list_mouseexited
2014-03-23 06:56:51:0426, list_mouseentered, 9044
2014-03-23 06:56:51:0791, list_mouseexited
2014-03-23 06:56:52:0519, list_mouseentered, 8599
2014-03-23 06:56:52:0571, list_mouseexited
2014-03-23 06:57:09:0432, list_mouseentered, 8599
2014-03-23 06:57:09:0455, list_mouseexited
